Timestamp,/DriverStation/AllianceStation,/DriverStation/Autonomous,/DriverStation/DSAttached,/DriverStation/EmergencyStop,/DriverStation/Enabled,/DriverStation/EventName,/DriverStation/FMSAttached,/DriverStation/GameSpecificMessage,/DriverStation/Joystick0/AxisTypes,/DriverStation/Joystick0/AxisValues,/DriverStation/Joystick0/ButtonCount,/DriverStation/Joystick0/ButtonValues,/DriverStation/Joystick0/Name,/DriverStation/Joystick0/POVs,/DriverStation/Joystick0/Type,/DriverStation/Joystick0/Xbox,/DriverStation/Joystick1/AxisTypes,/DriverStation/Joystick1/AxisValues,/DriverStation/Joystick1/ButtonCount,/DriverStation/Joystick1/ButtonValues,/DriverStation/Joystick1/Name,/DriverStation/Joystick1/POVs,/DriverStation/Joystick1/Type,/DriverStation/Joystick1/Xbox,/DriverStation/Joystick2/AxisTypes,/DriverStation/Joystick2/AxisValues,/DriverStation/Joystick2/ButtonCount,/DriverStation/Joystick2/ButtonValues,/DriverStation/Joystick2/Name,/DriverStation/Joystick2/POVs,/DriverStation/Joystick2/Type,/DriverStation/Joystick2/Xbox,/DriverStation/Joystick3/AxisTypes,/DriverStation/Joystick3/AxisValues,/DriverStation/Joystick3/ButtonCount,/DriverStation/Joystick3/ButtonValues,/DriverStation/Joystick3/Name,/DriverStation/Joystick3/POVs,/DriverStation/Joystick3/Type,/DriverStation/Joystick3/Xbox,/DriverStation/Joystick4/AxisTypes,/DriverStation/Joystick4/AxisValues,/DriverStation/Joystick4/ButtonCount,/DriverStation/Joystick4/ButtonValues,/DriverStation/Joystick4/Name,/DriverStation/Joystick4/POVs,/DriverStation/Joystick4/Type,/DriverStation/Joystick4/Xbox,/DriverStation/Joystick5/AxisTypes,/DriverStation/Joystick5/AxisValues,/DriverStation/Joystick5/ButtonCount,/DriverStation/Joystick5/ButtonValues,/DriverStation/Joystick5/Name,/DriverStation/Joystick5/POVs,/DriverStation/Joystick5/Type,/DriverStation/Joystick5/Xbox,/DriverStation/MatchNumber,/DriverStation/MatchTime,/DriverStation/MatchType,/DriverStation/ReplayNumber,/DriverStation/Test,/PowerDistribution/ChannelCount,/PowerDistribution/ChannelCurrent,/PowerDistribution/Faults,/PowerDistribution/StickyFaults,/PowerDistribution/Temperature,/PowerDistribution/TotalCurrent,/PowerDistribution/TotalEnergy,/PowerDistribution/TotalPower,/PowerDistribution/Voltage,/RealMetadata/ChargedUp,/RealOutputs/Console,/RealOutputs/LoggedRobot/FullCycleMS,/RealOutputs/LoggedRobot/LogPeriodicMS,/RealOutputs/LoggedRobot/UserCodeMS,/RealOutputs/Logger/ConduitPeriodicMS,/RealOutputs/Logger/ConsolePeriodicMS,/RealOutputs/Logger/QueuedCycles,/RealOutputs/Logger/SavePeriodicMS,/RealOutputs/odometry,/SystemStats/3v3Rail/Active,/SystemStats/3v3Rail/Current,/SystemStats/3v3Rail/CurrentFaults,/SystemStats/3v3Rail/Voltage,/SystemStats/5vRail/Active,/SystemStats/5vRail/Current,/SystemStats/5vRail/CurrentFaults,/SystemStats/5vRail/Voltage,/SystemStats/6vRail/Active,/SystemStats/6vRail/Current,/SystemStats/6vRail/CurrentFaults,/SystemStats/6vRail/Voltage,/SystemStats/BatteryCurrent,/SystemStats/BatteryVoltage,/SystemStats/BrownedOut,/SystemStats/CANBus/OffCount,/SystemStats/CANBus/ReceiveErrorCount,/SystemStats/CANBus/TransmitErrorCount,/SystemStats/CANBus/TxFullCount,/SystemStats/CANBus/Utilization,/SystemStats/EpochTimeMicros,/SystemStats/SystemActive,/Timestamp
59.585866,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.3671875,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",4.751,0.663,4.088,0.133,0.58,0,0.465,[0;0;0],true,0.0030693359375,0,3.1865922851562503,true,0.0559892578125,0,4.9097255859375,true,0.031766601562499996,0,5.903140380859375,0.34090380859375,12.278360107421875,false,0,0,0,0,0.277051717042923,1679853227954644,false,59585866
59.605926,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.3671875,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.745,1.83,3.915,0.131,0.166,0,0.546,[0;0;0],true,0.00367626953125,0,3.1889858398437503,true,0.06086230468749999,0,4.914092285156251,true,0.031766601562499996,0,5.903140380859375,0.33258251953125,12.290925048828125,false,0,0,0,0,0.5605244636535645,1679853227974703,false,59605926
59.625899,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.3671875,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.492,0.718,4.774,0.189,0.049,0,0.489,[0;0;0],true,0.00367626953125,0,3.1877890625000003,true,0.06817187499999999,0,4.914092285156251,true,0.031766601562499996,0,5.903140380859375,0.3201005859375,12.290925048828125,false,0,0,0,0,0.2426995486021042,1679853227994735,false,59625899
59.645877,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",4.86,0.956,3.904,0.369,0.095,0,0.536,[0;0;0],true,0.0024624023437499996,0,3.1877890625000003,true,0.0647607421875,0,4.91263671875,true,0.030407714843749996,0,5.9014267578125,0.32842187500000003,12.278360107421875,false,0,0,0,0,0.3901456892490387,1679853228014848,false,59645877
59.665867,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.064,0.781,4.283,0.127,0.041,0,0.613,[0;0;0],true,0.00367626953125,0,3.1877890625000003,true,0.063298828125,0,4.914092285156251,true,0.031766601562499996,0,5.9014267578125,0.33258251953125,12.284642578125,false,0,0,0,0,0.2817520499229431,1679853228034643,false,59665867
59.685964,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",4.749,0.793,3.956,0.131,0.046,0,0.622,[0;0;0],true,0.0024624023437499996,0,3.1853955078125002,true,0.057451171875,0,4.91263671875,true,0.031766601562499996,0,5.9014267578125,0.33674316406250004,12.29720751953125,false,0,0,0,0,0.2774626910686493,1679853228054743,false,59685964
59.705887,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",6.454,1.057,5.397,0.311,0.039,0,0.696,[0;0;0],true,0.00367626953125,0,3.1865922851562503,true,0.0559892578125,0,4.914092285156251,true,0.031766601562499996,0,5.899713134765625,0.32426123046875005,12.303489990234375,false,0,0,0,0,0.3308749198913574,1679853228074779,false,59705887
59.726047,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.856,0.662,5.194,0.132,0.038,0,0.486,[0;0;0],true,0.00367626953125,0,3.1877890625000003,true,0.065248046875,0,4.91263671875,true,0.031766601562499996,0,5.903140380859375,0.311779296875,12.284642578125,false,0,0,0,0,0.2781962454319,1679853228094827,false,59726047
59.745867,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",10.678,0.659,10.019,0.13,0.043,0,0.49,[0;0;0],true,0.0030693359375,0,3.1865922851562503,true,0.0642734375,0,4.91263671875,true,0.030407714843749996,0,5.906567626953125,0.31593994140625004,12.278360107421875,false,0,0,0,0,0.2814108431339264,1679853228114645,false,59745867
59.765869,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",4.908,0.706,4.202,0.19,0.042,0,0.476,[0;0;0],true,0.0024624023437499996,0,3.1889858398437503,true,0.065248046875,0,4.915547851562501,true,0.030407714843749996,0,5.903140380859375,0.3201005859375,12.29720751953125,false,0,0,0,0,0.29937195777893066,1679853228134707,false,59765869
59.786155,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.323,0.789,4.534,0.248,0.044,0,0.499,[0;0;0],true,0.00367626953125,0,3.1877890625000003,true,0.05452734375,0,4.91263671875,true,0.03312548828125,0,5.9014267578125,0.3201005859375,12.29720751953125,false,0,0,0,0,0.267118901014328,1679853228155049,false,59786155
59.805918,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.759,0.786,4.973,0.128,0.042,0,0.568,[0;0;0],true,0.00367626953125,0,3.1865922851562503,true,0.05452734375,0,4.914092285156251,true,0.031766601562499996,0,5.90485400390625,0.311779296875,12.29720751953125,false,0,0,0,0,0.2984626293182373,1679853228174695,false,59805918
59.825883,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.664,0.725,4.939,0.128,0.045,0,0.49,[0;0;0],true,0.00367626953125,0,3.1877890625000003,true,0.0589130859375,0,4.91263671875,true,0.031766601562499996,0,5.90485400390625,0.3201005859375,12.290925048828125,false,0,0,0,0,0.2434895783662796,1679853228194662,false,59825883
59.845887,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",4.845,0.741,4.104,0.216,0.045,0,0.487,[0;0;0],true,0.00367626953125,0,3.1877890625000003,true,0.065248046875,0,4.91118115234375,true,0.030407714843749996,0,5.89799951171875,0.31593994140625004,12.290925048828125,false,0,0,0,0,0.5881327986717224,1679853228214751,false,59845887
59.865876,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",4.664,0.724,3.94,0.127,0.111,0,0.557,[0;0;0],true,0.0018554687499999995,0,3.1841987304687502,true,0.063298828125,0,4.915547851562501,true,0.031766601562499996,0,5.9014267578125,0.311779296875,12.290925048828125,false,0,0,0,0,0.2874227464199066,1679853228234652,false,59865876
59.886039,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.593,0.733,4.86,0.125,0.044,0,0.57,[0;0;0],true,0.004283203125,0,3.1841987304687502,true,0.0642734375,0,4.914092285156251,true,0.031766601562499996,0,5.903140380859375,0.32426123046875005,12.284642578125,false,0,0,0,0,0.3821049630641937,1679853228254814,false,59886039
59.905872,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.878,0.73,5.148,0.126,0.044,0,0.565,[0;0;0],true,0.00367626953125,0,3.1853955078125002,true,0.055014648437499994,0,4.9170034179687505,true,0.030407714843749996,0,5.899713134765625,0.311779296875,12.290925048828125,false,0,0,0,0,0.3422222137451172,1679853228274649,false,59905872
59.925873,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.829,0.649,5.18,0.129,0.042,0,0.481,[0;0;0],true,0.0024624023437499996,0,3.1865922851562503,true,0.056963867187499996,0,4.91263671875,true,0.031766601562499996,0,5.899713134765625,0.3201005859375,12.290925048828125,false,0,0,0,0,0.2645103335380554,1679853228294652,false,59925873
59.945878,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",10.658,0.727,9.931,0.138,0.039,0,0.548,[0;0;0],true,0.004283203125,0,3.1889858398437503,true,0.061349609375,0,4.914092285156251,true,0.030407714843749996,0,5.9014267578125,0.31593994140625004,12.290925048828125,false,0,0,0,0,0.2786688506603241,1679853228314665,false,59945878
59.965865,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",7.066,1.113,5.953,0.133,0.044,0,0.934,[0;0;0],true,0.0024624023437499996,0,3.1853955078125002,true,0.065248046875,0,4.915547851562501,true,0.031766601562499996,0,5.899713134765625,0.32426123046875005,12.284642578125,false,0,0,0,0,0.29341408610343933,1679853228334647,false,59965865
59.986432,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.137,0.647,4.49,0.134,0.038,0,0.475,[0;0;0],true,0.0024624023437499996,0,3.1865922851562503,true,0.0637861328125,0,4.914092285156251,true,0.03312548828125,0,5.9014267578125,0.31593994140625004,12.284642578125,false,0,0,0,0,0.27807486057281494,1679853228355217,false,59986432
60.005896,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",6.034,0.74,5.294,0.134,0.223,0,0.567,[0;0;0],true,0.0024624023437499996,0,3.1865922851562503,true,0.0642734375,0,4.91263671875,true,0.031766601562499996,0,5.9014267578125,0.311779296875,12.290925048828125,false,0,0,0,0,0.3012382388114929,1679853228374680,false,60005896
60.025871,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.359375,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.15,1.13,4.02,0.126,0.044,0,0.963,[0;0;0],true,0.00367626953125,0,3.1865922851562503,true,0.055501953124999996,0,4.915547851562501,true,0.034484375,0,5.89799951171875,0.31593994140625004,12.290925048828125,false,0,0,0,0,0.23631629347801208,1679853228394649,false,60025871
60.045881,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.3671875,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",5.282,0.654,4.628,0.127,0.039,0,0.486,[0;0;0],true,0.0030693359375,0,3.1853955078125002,true,0.052090820312499994,0,4.914092285156251,true,0.031766601562499996,0,5.9014267578125,0.30761865234375,12.290925048828125,false,0,0,0,0,0.28585708141326904,1679853228414659,false,60045881
60.065872,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.3671875,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",10.415,0.72,9.695,0.132,0.044,0,0.547,[0;0;0],true,0.0030693359375,0,3.1877890625000003,true,0.058425781249999996,0,4.91263671875,true,0.030407714843749996,0,5.899713134765625,0.31593994140625004,12.278360107421875,false,0,0,0,0,0.29317930340766907,1679853228434657,false,60065872
60.086937,0,true,true,false,false,"",false,"",[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,[],[],0,0,"",[],0,false,0,-1,0,0,false,24,[0;0;0;0;5e-324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,536870911,-2.818534074941855e-99,0,9.910920905e-314,-2.3955389835803455e-98,12.3671875,"Robbinsville","Warning at edu.wpi.first.wpilibj.DriverStation.reportJoystickUnpluggedWarning(DriverStation.java:702): Joystick Button 6 on port 1 not available; check if controller is plugged in",8.912,0.941,7.971,0.131,0.04,0,0.769,[0;0;0],true,0.004283203125,0,3.1865922851562503,true,0.0559892578125,0,4.915547851562501,true,0.03312548828125,0,5.9014267578125,0.32426123046875005,12.29720751953125,false,0,0,0,0,0.5337796211242676,1679853228455720,false,60086937
